transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
XFOA516V8W87OK,4974804949914047,dki,Gangsar Siregar,M,1996,2A,Pulo Gadung - Rawa Buaya via Balai Kota,1.0,P00195,Pulo Mas,-6.174736,106.89277,22,2023-04-17 05:38:36,P00192,Pulo Gadung 1,-6.183239,106.90907,24.0,2023-04-17 06:02:03,3500.0
KRAD034H1G17VP,560124338883,flazz,"Harjaya Lazuardi, S.E.",F,1973,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B02505P,Museum Textile,-6.188656,106.80954,29,2023-04-17 06:34:21,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,31.0,2023-04-17 06:58:03,0.0
QLVW738P2S13HZ,676201754147,flazz,"Dr. Ilyas Lestari, M.Ak",F,1991,JAK.41,Kampung Melayu - Pulo Gadung,0.0,B03590P,Sbr. Gereja Kristen Jawa,-6.2014,106.88588,28,2023-04-17 06:02:32,B05479P,St. LRT Velodrome 3,-6.19151,106.89108,37.0,2023-04-17 06:54:24,0.0
ZXWW213C7I65RB,4122123545871,online,"Cahyono Firmansyah, S.Pd",M,1992,M10,PGC 2 - Tanjung Priok,1.0,P00042,Cipinang Kebon Nanas,-6.231659,106.87637,16,2023-04-17 06:46:13,P00178,PGC 2,-6.2619,106.8657,21.0,2023-04-17 07:25:51,3500.0
KWHB299V8A11KA,180074853270640,emoney,"Dr. Laswi Usamah, S.Ked",F,1959,7Q,Blok M - PGC,1.0,B05899P,Wolter Monginsidi,-6.238799,106.81376,26,2023-04-17 05:20:44,B01437P,Jln. Palatehan,-6.240057,106.800758,31.0,2023-04-17 05:47:53,3500.0
NMSZ109M8H70ST,340919977107754,emoney,Niyaga Habibi,F,2006,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06560P,Kel. Rawamangun,-6.199099,106.8808,19,2023-04-17 06:46:14,B03064P,Puskesmas Rawamangun,-6.197034,106.88839,24.0,2023-04-17 07:21:11,0.0
UJXM513S2Q63CG,4941966320527194737,brizzi,Widya Nuraini,F,1994,M3,Kalideres - Bundaran HI via Veteran,1.0,P00237,Sumur Bor,-6.153046,106.71929,2,2023-04-17 06:48:28,P00074,Grogol 1,-6.166824,106.78971,10.0,2023-04-17 07:19:04,3500.0
DPSW644B1Q64PD,370311431463416,emoney,Putu Sihombing,M,1995,8A,Jelambar - Juanda,0.0,P00176,Petojo,-6.169984,106.81698,5,2023-04-17 05:53:13,P00097,Juanda,-6.168048,106.83089,7.0,2023-04-17 06:21:36,3500.0
MYXM761B5O23GT,4238644242805860,dki,"H. Yahya Handayani, S.I.Kom",F,1994,1E,Pondok Labu - Blok M,0.0,B03626P,Sbr. ITC Fatmawati,-6.26343,106.7969,16,2023-04-17 06:48:28,B02860P,Plaza Blok M,-6.244978,106.79752,20.0,2023-04-17 07:21:01,3500.0
CVYA536Q4G25EP,4719371541269014,dki,Nasab Megantara,F,1997,3A,Rusun Pesakih - Kalideres,1.0,B01798P,Kalideres 1,-6.154249,106.70544,0,2023-04-17 06:50:06,B02760P,Pertamina Kalideres Daan Mogot,-6.15571,106.70927,2.0,2023-04-17 07:23:48,0.0
JQXI960D4H79JQ,30428250357040,bni,Estiawan Hastuti,M,2008,M7B,BKN - Blok M,1.0,B02114P,Lapangan Blok S,-6.237011,106.81421,6,2023-04-17 06:51:46,B00290P,Dammara,-6.25419,106.83146,18.0,2023-04-17 07:12:12,
FVRG883R9W60ON,340631865010459,emoney,Elisa Samosir,F,1996,5D,PGC 1 - Ancol,1.0,P00297,BNN LRT,-6.245863,106.871143,19,2023-04-17 06:42:42,P00178,PGC 2,-6.2619,106.8657,22.0,2023-04-17 07:39:24,3500.0
PUKK934K3W87SM,4009697722749,online,Luwar Prabowo,M,1966,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,B01293P,Jln. Kota Bambu Raya,-6.186802,106.80783,23,2023-04-17 06:26:51,B01919P,Kel. Jati Pulo,-6.175757,106.80318,35.0,2023-04-17 07:08:30,0.0
ZBKF672Q4R86TW,2240842022789573,dki,Hafshah Laksmiwati,F,1999,,,0.0,B01012P,Jln. Cipulir 1,-6.237267,106.7754,32,2023-04-17 05:36:20,P00045,CSW 2,-6.239861,106.79783,40.0,2023-04-17 06:03:18,3500.0
MIZM710M0G05EO,6011737385609178,dki,Darimin Mardhiyah,F,1981,2E,Rusun Rawa Bebek - Kodamar,0.0,B06665P,Pengadilan Negeri Jaktim 2,-6.212604,106.94082,3,2023-04-17 06:46:25,B05200P,Simpang Tiga 1,-6.210708,106.93903,6.0,2023-04-17 07:17:12,0.0
TSCA976L4K08OG,4948977213350,online,Balapati Gunarto,M,1977,9F,Rusun Tambora - Pluit,0.0,P00090,Jembatan Dua,-6.143279,106.79352,5,2023-04-17 06:04:38,P00181,Pluit,-6.115795,106.79037,8.0,2023-04-17 06:42:34,0.0
NEAA925Z8Y81DK,4964008481270,online,Cahyono Mustofa,M,1984,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B02615P,Ps. Inpres Cipinang Besar,-6.22645,106.88078,5,2023-04-17 06:07:45,B05581P,Taman Buaran Indah,-6.216979,106.92356,22.0,2023-04-17 06:36:28,3500.0
QGQU213Y8Z38IQ,6542837703080439,dki,Aurora Nasyiah,M,1991,M4,Pulo Gadung 2 - Dukuh Atas 2,1.0,P00269,Velodrome,-6.193468,106.8883,5,2023-04-17 05:51:50,P00052,Dukuh Atas 2,-6.203276,106.82377,15.0,2023-04-17 06:40:30,3500.0
LJTN259P9T99HB,2251303901446716,dki,Zelda Kuswoyo,M,2002,9H,Blok M - Universitas Indonesia,1.0,B05408P,SPBU Jln. Guru,-6.318164,106.83745,35,2023-04-17 05:21:46,B05266P,SMAN 38,-6.336201,106.83579,41.0,2023-04-17 06:14:24,3500.0
WCPF715W1W31VN,565431772831,flazz,"Azalea Setiawan, S.E.",F,2007,10D,Kampung Rambutan - Tanjung Priok,0.0,P00036,Cempaka Putih,-6.174207,106.87642,8,2023-04-17 06:25:38,P00153,Pasar Induk Kramat Jati,-6.294215,106.87203,13.0,2023-04-17 07:05:07,3500.0
AHBP891K6B49AT,3548815673143131,dki,"Dr. Luthfi Sihombing, M.TI.",F,1998,13D,Puri Beta - Ragunan,1.0,P00053,Duren Tiga,-6.252377,106.82697,8,2023-04-17 06:04:52,P00106,Kebayoran Lama,-6.23834,106.77752,16.0,2023-04-17 06:42:57,3500.0
YFRY913P3F43MU,4705243679928131,dki,"dr. Laswi Pranowo, S.Pd",F,2012,5N,Kampung Melayu - Ragunan,1.0,B01846P,Kav Polri Blok E Jagakarsa,-6.314309,106.81633,11,2023-04-17 06:17:38,B03752P,Sbr. Jln. Kemang Timur XVII,-6.268951,106.82394,32.0,2023-04-17 07:15:07,3500.0
OEVF973R6E76SA,213148799089875,emoney,Kambali Mandasari,F,2005,JAK.49,Lebak Bulus - Cipulir,0.0,B01397P,Jln. Metro Duta 1,-6.283107,106.78028,47,2023-04-17 06:18:45,B06650P,Jln. Lebak Bulus Raya,-6.289748,106.770854,51.0,2023-04-17 07:07:16,0.0
OBWL189R7Q81CN,213127195148501,emoney,Viktor Zulkarnain,M,1987,JIS3,Harmoni - Jakarta International Stadium,1.0,P00161,Pecenongan,-6.16771,106.82819,6,2023-04-17 06:58:25,B05550P,Sunter Icon,-6.135417,106.85589,12.0,2023-04-17 07:46:08,3500.0
PVMD652T1H08KY,3585765705663958,dki,Ibun Kusumo,F,1967,,Pasar Minggu - Tanah Abang,0.0,B00101P,Balai Kartini,-6.234791,106.82457,22,2023-04-17 05:01:50,B02532P,Nifarro Park,-6.263007,106.84332,36.0,2023-04-17 05:53:01,3500.0
UMLM355N3E86QC,630486994241,flazz,"H. Aswani Megantara, M.M.",M,2008,1P,Senen - Blok M,1.0,B01969P,Kementerian Pariwisata,-6.1795,106.82255,19,2023-04-17 06:39:24,B02476P,Monas 2,-6.175999,106.82311,21.0,2023-04-17 07:06:05,3500.0
AWAY365F6R92FT,4326140619726764858,brizzi,Murti Kurniawan,M,2010,6T,Pasar Minggu - Velbak,0.0,B05210P,Simpang Tunda Bara TB Simatupang,-6.292612,106.7987,17,2023-04-17 05:22:27,,,,,,,3500.0
NZFY076O3N95RT,3503950365035536,dki,Artanto Manullang,M,1987,JAK.26,Rawamangun - Duren Sawit,0.0,B00562P,Gg. Subuh,-6.211257,106.89058,32,2023-04-17 05:44:28,B04776P,Simpang Cipinang Kebembem 1,-6.207671,106.88522,40.0,2023-04-17 06:17:50,0.0
VUNR798D1F42BD,6581936160714795,dki,Puti Siregar,M,1976,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,B03289P,Rusun Pondok Bambu,-6.241583,106.91085,0,2023-04-17 05:39:54,B02307P,Masjid Jami Al Barkah 1,-6.229411,106.91212,5.0,2023-04-17 06:11:59,0.0
ZTBV607Y8C64OS,30471989684136,bni,"Gamblang Pradipta, M.Farm",M,2004,5F,Kampung Melayu - Tanah Abang,0.0,B05423P,Viva Futsal,-6.218724,106.81944,17,2023-04-17 06:15:21,B01974P,Kesatrian Kowal Cut Nyak Dhien,-6.194307,106.81436,24.0,2023-04-17 06:47:32,3500.0
CHSJ543C7W67MU,6011526887160594,dki,Rina Saragih,M,1984,JAK.73,Jambore Cibubur - Pasar Rebo,1.0,B00606P,Gelanggang Remaja Ciracas,-6.33946,106.88226,20,2023-04-17 06:28:00,B01020P,Jln. Dahlia KDW,-6.348905,106.88437,53.0,2023-04-17 07:03:03,0.0
NNYV682E3Q11SG,30164080918459,bni,Daliono Adriansyah,F,2012,12,Tanjung Priok - Pluit,0.0,P00131,Mangga Dua,-6.136148,106.82597,13,2023-04-17 05:26:47,P00098,Kali Besar Barat,-6.135355,106.81143,15.0,2023-04-17 06:08:23,3500.0
OTDA586N1C81QP,3592453519647910,dki,"Drs. Iriana Lazuardi, S.Pt",F,1981,,,1.0,B04560P,Sbr. TK Tunas Harapan,-6.232157,106.75153,12,2023-04-17 06:11:27,B05135P,Simpang Sabar Raya Petukangan 2,-6.236966,106.7526,19.0,2023-04-17 06:49:56,0.0
VBRT484L1W33VQ,3548650711273610,dki,Balangga Permadi,F,2011,3F,Kalideres - Gelora Bung Karno,0.0,P00050,Dispenda Samsat Barat,-6.154634,106.7381,11,2023-04-17 06:46:18,P00088,Jembatan Baru,-6.154831,106.73038,12.0,2023-04-17 07:22:31,3500.0
RPZW097B4M96AK,6592322056148025,dki,H. Jagaraga Prastuti,F,1967,JAK.50,Kalideres - Puri Kembangan,0.0,B05499P,St. Rawa Buaya,-6.163471,106.72374,31,2023-04-17 05:35:51,B02939P,Pool Blue Bird Puri 2,-6.160742,106.72685,34.0,2023-04-17 06:17:22,0.0
MQYF311S1M59QV,586818272435,flazz,"KH. Paiman Maheswara, S.I.Kom",M,1969,7D,Pancoran - Kampung Rambutan,0.0,P00018,BNN Arah Barat,-6.24651,106.87318,8,2023-04-17 05:08:25,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,13.0,2023-04-17 05:49:13,3500.0
YQAM619N4T25VD,4174057702390453,dki,Dr. Juli Megantara,M,1984,2P,Gondangdia - Senen,1.0,B00285P,Cut Meutia,-6.187542,106.83294,25,2023-04-17 06:58:05,B06053P,Selatan St. Gondangdia,-6.187059,106.8329,26.0,2023-04-17 07:25:13,3500.0
BNRB807S6J53CG,180006387820342,emoney,Gandi Salahudin,F,1990,JAK.29,Tanjung Priok - Sukapura,1.0,B03211P,RSUD Koja,-6.108205,106.89982,7,2023-04-17 05:14:16,B05577P,Taman Barito Sembar,-6.132105,106.92023,32.0,2023-04-17 05:36:07,0.0
GCTQ969Z5U79CD,2720556419423963,dki,Devi Pangestu,M,1994,3C,Rusun Kapuk Muara - Penjaringan,0.0,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,0,2023-04-17 05:10:52,P00170,Penjaringan,-6.126306,106.79203,1.0,2023-04-17 05:56:14,0.0
KYNF181C8R67CZ,3540286623681182,dki,"Karimah Pangestu, S.Kom",M,1968,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B05695P,Telkom Tebet,-6.224064,106.8516,21,2023-04-17 06:29:03,B02320P,Masjid Jami Al Mamur Bukit Duri,-6.225059,106.85606,23.0,2023-04-17 07:11:09,
PUVS349L2F41KA,502098244101,flazz,"Tgk. Talia Mangunsong, S.E.I",M,1979,6V,Ragunan - Gelora Bung Karno,1.0,,SMK 57,-6.290967,106.82365,14,2023-04-17 05:25:03,,,,,,,3500.0
BTZF030X1B22BN,4997693930906134609,brizzi,"Cahyo Hutagalung, S.Pt",M,1989,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B02234P,Masjid Al Barokah 1,-6.301819,106.91382,25,2023-04-17 06:42:52,B03795P,Sbr. Jln. Mini II,-6.308966,106.90774,37.0,2023-04-17 07:17:31,0.0
CXTT204W4E56DF,3562084958981605,dki,Cakrawangsa Permadi,F,2010,JAK.45,Lebak Bulus - Ragunan,1.0,B02876P,PLN Corporate University 2,-6.300935,106.82136,3,2023-04-17 06:14:19,B04429P,Sbr. SMAN 66,-6.306177,106.80368,24.0,2023-04-17 07:13:32,0.0
SJIB590L5M87GF,6570035474604116,dki,Hasta Anggriawan,F,2000,8K,Batusari - Grogol,1.0,B02636P,Ps. Kopro 2,-6.177343,106.78369,10,2023-04-17 06:02:42,B04930P,Simpang Kemanggisan Ilir Raya,-6.193066,106.784647,15.0,2023-04-17 06:57:11,3500.0
QDHO669S1E17FK,4230327309726801,dki,Gandi Suartini,F,1988,JAK.42,,1.0,B02016P,Komplek Abadi 2,-6.229722,106.90813,14,2023-04-17 06:24:18,B01380P,Jln. Melati Bhakti,-6.229557,106.9015,16.0,2023-04-17 07:10:51,0.0
PKFV840I3M00YE,213120748859641,emoney,Jelita Maryadi,M,1976,12B,Pluit - Senen,1.0,B00080P,Aston Pluit 2,-6.124268,106.79419,30,2023-04-17 05:29:12,B02650P,Ps. Muara Karang,-6.116367,106.77824,35.0,2023-04-17 06:15:34,3500.0
ACKF061S3E65XB,5552327039791635,dki,"Hj. Vera Narpati, S.Kom",M,1989,,,1.0,P00016,BKN,-6.257751,106.87,0,2023-04-17 06:51:38,B00248P,Cibubur Junction,-6.368735,106.89366,2.0,2023-04-17 07:29:54,3500.0
EWHT511D0I92LW,4166272280740025,dki,"R. Lili Permata, S.E.",F,2012,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,B04368P,Sbr. SDN Rorotan 03,-6.144294,106.95622,39,2023-04-17 05:02:19,B04608P,Sbr. MIN 20 Jakarta,-6.122856,106.95719,60.0,2023-04-17 05:24:08,0.0
UXJF396U2D10WJ,4874486601260594074,brizzi,Cemani Lazuardi,F,1990,JAK.46,Pasar Minggu - Jagakarsa,0.0,B02298P,Masjid Darussalam Cipedak,-6.346656,106.81014,5,2023-04-17 05:57:18,B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167,6.0,2023-04-17 06:31:40,0.0
LLGI857K7Q19IK,4628562596639925,dki,Tira Saptono,M,2010,S21,Ciputat - CSW,0.0,B05904P,Yado I,-6.253745,106.79098,24,2023-04-17 05:19:44,B00053P,Antena II,-6.25033,106.79163,26.0,2023-04-17 06:09:40,3500.0
MQRL376B8J80XL,6521040134321754,dki,"Sutan Rosman Laksita, S.I.Kom",F,1994,4,Pulo Gadung 2 - Tosari,0.0,P00193,Pulo Gadung 2,-6.183098,106.90872,0,2023-04-17 06:40:52,P00189,Pramuka LIA,-6.192238,106.86858,6.0,2023-04-17 07:20:07,3500.0
EUZY089Q5B67VP,4729302648273942756,brizzi,Unjani Usamah,F,2003,M12,Sunter Boulevard Barat - Penjaringan,0.0,P00131,Mangga Dua,-6.136148,106.82597,8,2023-04-17 06:38:49,P00008,Bandengan Selatan,-6.136318,106.80347,11.0,2023-04-17 07:34:13,3500.0
AFIC446C5H36QY,370997459832910,emoney,KH. Karma Pudjiastuti,M,1972,1N,Tanah Abang - Blok M,0.0,B03312P,Sari Pan Pacific,-6.185037,106.82325,8,2023-04-17 05:40:15,B00360P,Flyover Karet 2,-6.214808,106.81847,17.0,2023-04-17 06:24:08,3500.0
LXZV963P0O60FU,213129225555184,emoney,Tgk. Cagak Zulaika,F,1993,D32,Cinere - Bundaran Senayan,0.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,12,2023-04-17 05:09:22,B00221P,Bundaran Senayan 1,-6.227445,106.80187,14.0,2023-04-17 06:08:24,20000.0
MXMR048Y1Y36ZA,3516006502484403,dki,Marsito Anggriawan,M,1992,M7,Kampung Rambutan - Monas,0.0,P00010,Bank Indonesia Arah Utara,-6.182776,106.8228,26,2023-04-17 06:51:31,P00137,Monas,-6.176248,106.82286,27.0,2023-04-17 07:30:56,3500.0
AWUH081L5Z84XJ,342522624491544,emoney,Dewi Gunawan,M,1975,JAK.27,Pulo Gebang - Rorotan,0.0,B02232P,Masjid Al Barkah 2,-6.184779,106.94595,17,2023-04-17 05:47:05,B00615P,Gempol Baru 2,-6.186351,106.9547,21.0,2023-04-17 06:27:20,0.0
HLUF683D7X45MP,6571636366239447,dki,Hamzah Zulaika,M,1986,JAK.18,Kalibata - Kuningan,0.0,B04417P,Sbr. SMA Islam As Syafiiyah 01,-6.220785,106.85332,34,2023-04-17 06:25:31,B03014P,Puri Imperium,-6.210463,106.83229,59.0,2023-04-17 07:06:16,0.0
WKQR540Q0V37IF,213105773866033,emoney,drg. Zamira Nurdiyanti,M,1979,13,Ciledug - Tendean,0.0,P00106,Kebayoran Lama,-6.23834,106.77752,7,2023-04-17 05:39:52,P00259,Tirtayasa,-6.239207,106.80777,11.0,2023-04-17 06:36:48,3500.0
GJJT191H9L76LB,4451666937375088290,brizzi,drg. Luluh Pradipta,F,2004,JAK.51,Taman Kota - Budi Luhur,0.0,B04552P,Sbr. TK Al Husna Petukangan Utara,-6.231887,106.74517,3,2023-04-17 05:20:26,B04932P,Simpang Kembangan Raya 2,-6.176148,106.74794,42.0,2023-04-17 05:59:53,0.0
SWJG613X8D42NZ,4583562097218227517,brizzi,"Daliono Maheswara, S.Pd",F,2012,2F,Rusun Cakung Barat - Pulo Gadung,0.0,P00028,Cakung United Tractors,-6.18324,106.92998,3,2023-04-17 06:50:26,B03298P,Rusun Tipar Cakung,-6.171493,106.93731,5.0,2023-04-17 07:27:43,0.0
KAMV990L2B23YA,180074627743328,emoney,"Dt. Karsa Nasyidah, M.Kom.",F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B00115P,UPT. LLHD 2,-6.225501,106.83489,17,2023-04-17 05:58:02,B05695P,Telkom Tebet,-6.224064,106.8516,21.0,2023-04-17 06:47:50,
QIQA973E9G84QP,3559020047557332,dki,dr. Baktiadi Hidayanto,M,1993,S11,BSD - Jelambar,1.0,B02405P,Melati Mas Residence 2,-6.271291,106.65563,18,2023-04-17 06:41:03,B05701P,Term. BSD,-6.306375,106.68536,27.0,2023-04-17 07:06:25,3500.0
SVCP407Y7U55EB,4157264487056687746,brizzi,Baktiono Prakasa,F,1981,6U,Blok M - Pasar Minggu,0.0,B05099P,Simpang Rawa Barat,-6.238408,106.81489,7,2023-04-17 05:37:25,B06291P,Jati Padang 2,-6.285637,106.82632,21.0,2023-04-17 06:28:08,3500.0
ZOGS896R7G82GV,4307408224686,online,Puspa Sihombing,F,2012,9D,Pasar Minggu - Tanah Abang,1.0,P00056,Explorer Tanah Abang,-6.184305,106.81158,44,2023-04-17 06:33:30,B01787P,JPO Blok G,-6.188861,106.81135,47.0,2023-04-17 07:12:47,3500.0
DBAU973D4Z06GE,4607578492019777,dki,Mutia Latupono,M,2002,11D,Pulo Gebang - Pulo Gadung 2 via PIK,1.0,B02977P,Pospol PIK Penggilingan,-6.203442,106.93258,24,2023-04-17 05:55:04,P00270,Walikota Jakarta Timur,-6.21254,106.94537,30.0,2023-04-17 06:52:57,3500.0
LUAQ127J1J85VS,4961293020468542,dki,"Wawan Sudiati, S.IP",F,2007,JAK.51,Taman Kota - Budi Luhur,0.0,B00879P,Jln. B Basmol Raya,-6.161701,106.75176,47,2023-04-17 05:49:13,B02798P,Perum Taman Kota 2,-6.160549,106.75615,49.0,2023-04-17 06:15:59,0.0
REMO725S1Q21WB,30546696437603,bni,"Gangsa Wijayanti, M.Kom.",M,1990,1E,Pondok Labu - Blok M,0.0,B05311P,SMKN 28,-6.284944,106.79578,10,2023-04-17 05:23:47,B01610P,Jln. Sungai Sambas VI,-6.246441,106.7978,19.0,2023-04-17 06:22:48,3500.0
GIJJ653L5J86YZ,4490538004709364,dki,Ajeng Pradipta,M,1975,10,Tanjung Priok - PGC 2,1.0,P00232,Stasiun Jatinegara Arah Utara,-6.21542,106.8742,7,2023-04-17 06:36:22,P00171,Permai Koja Arah Utara,-6.11413,106.89309,19.0,2023-04-17 07:23:57,3500.0
VCSC555X9D62SL,501828129459,flazz,"Unjani Damanik, S.T.",M,1975,M1H,Tanah Abang - St. Gondangdia,1.0,B04101P,Sbr. MNC Center,-6.182744,106.83084,10,2023-04-17 06:12:58,B05445P,St. Gondangdia 2,-6.185054,106.8323,11.0,2023-04-17 07:02:19,
VDAF247B2D35SY,4697156234816,online,Daliman Lailasari,M,1986,JAK.54,Grogol - Benhil,0.0,B02079P,Koramil Jln. Brigjen Katamso,-6.189138,106.80508,13,2023-04-17 05:23:12,B05524P,STIE IBEK,-6.173256,106.7977,29.0,2023-04-17 06:12:57,0.0
AUKD718O8J35YE,4526942453399131,dki,Talia Hidayanto,M,2005,2B,Harapan Indah - ASMI,1.0,P00028,Cakung United Tractors,-6.18324,106.92998,8,2023-04-17 06:32:10,P00157,Pasar Modern Harapan Indah,-6.168544,106.97431,28.0,2023-04-17 06:56:27,3500.0
ATXT947J0E70QD,3587585995659591,dki,"Ir. Maimunah Sudiati, S.Pt",F,1982,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,0.0,B05937P,YPI Asyaadah,-6.191129,106.94382,52,2023-04-17 06:24:52,B00415P,Gg. Barokah Lingkar Timur,-6.19658,106.94405,56.0,2023-04-17 07:23:29,0.0
OIDK021H3A74SY,4538778656278748,dki,"KH. Indra Haryanti, S.Gz",M,1969,,,1.0,,Jln. Andara Raya,-6.327861,106.80061,0,2023-04-17 06:06:57,B05394P,SMPN 85,-6.31244,106.79533,5.0,2023-04-17 06:48:03,0.0
DRMN667R2N92PS,6011206561670347,dki,Suci Hutagalung,F,1971,JAK.36,Cilangkap - Cililitan,0.0,B01027P,Jln. Damai PBSI Cilangkap,-6.332964,106.89167,12,2023-04-17 06:56:28,,RS Restu Kasih,-6.26606,106.86598,43.0,2023-04-17 07:27:48,0.0
TYEB905T0B63DI,3549182300492467,dki,Kajen Andriani,M,1984,M11,Pulo Gebang - Pulo Gadung 2,1.0,P00158,Pasar Pulo Gadung,-6.187434,106.90591,0,2023-04-17 05:27:27,P00059,Flyover Radin Inten,-6.215982,106.92438,4.0,2023-04-17 06:07:06,3500.0
KOPD060P3U24AV,3504787672864607,dki,drg. Cecep Rahimah,M,1982,1Q,,1.0,B02374P,Masjid Pondok Indah 2,-6.261469,106.78201,15,2023-04-17 05:30:20,B03132P,RS Dr Suyoto,-6.267779,106.76599,24.0,2023-04-17 05:58:23,3500.0
SSGA395Z8G99XV,2295962091596974,dki,Bakidin Putra,F,1996,JAK.50,Kalideres - Puri Kembangan,0.0,B01529P,Jln. Puri Lingkar Dalam,-6.184763,106.73503,56,2023-04-17 06:01:04,B03015P,Puri Kembangan,-6.188874,106.73514,57.0,2023-04-17 06:58:14,0.0
GQOQ311F5E57JA,344819183333911,emoney,Wahyu Wibisono,F,1985,10K,Tanjung Priok - Senen via Taman BMW,0.0,B02627P,Ps. Kemayoran,-6.161032,106.8549,22,2023-04-17 05:37:07,B03201P,RSPAD 3,-6.175462,106.83922,36.0,2023-04-17 06:14:47,3500.0
LYPL838L0G46XF,348971987876805,emoney,"dr. Restu Fujiati, S.Kom",M,1967,6N,Ragunan - Blok M via Kemang,0.0,P00199,Ragunan,-6.305769,106.81949,0,2023-04-17 06:04:21,B05538P,STPDN,-6.28439,106.81899,8.0,2023-04-17 07:03:44,3500.0
HUUK323H7J95WT,2714279979787895,dki,Ozy Winarno,F,2011,JAK.120,JIS - Terminal Muara Angke,1.0,B05324P,SMKN 56,-6.119094,106.79423,8,2023-04-17 05:50:06,,,,,,,0.0
DLJZ590T6X04BF,4928589848629,online,Dartono Natsir,M,2006,5C,PGC - Juanda,0.0,P00007,Balai Kota,-6.180488,106.82646,17,2023-04-17 06:32:01,P00161,Pecenongan,-6.16771,106.82819,19.0,2023-04-17 07:27:34,3500.0
WGEM134F3P11OO,342370004909630,emoney,"Kartika Habibi, S.Psi",M,1975,6D,Stasiun Tebet - Karet via Underpass,0.0,B04505P,Sbr. Standard Chartered,-6.217407,106.81934,13,2023-04-17 05:51:38,,,,,,,3500.0
KHXF308H2X11BY,3561570507349808,dki,"KH. Oskar Megantara, S.I.Kom",F,2001,JAK.44,Andara - Stasiun Universitas Pancasila,1.0,B00045P,Andara Margasatwa 4,-6.312578,106.80356,35,2023-04-17 05:01:05,B00042P,Andara Margasatwa 1,-6.313471,106.80369,36.0,2023-04-17 05:37:53,0.0
UGFV418K9P97WP,3559367200080515,dki,Cawisono Permadi,F,1987,6A,Ragunan - MH Thamrin via Kuningan,0.0,P00024,Buncit Indah,-6.274333,106.83029,5,2023-04-17 05:10:58,P00079,Imigrasi,-6.256977,106.82808,7.0,2023-04-17 05:41:08,3500.0
JZAL535U2T96JI,30136816489518,bni,Ian Prasasta,F,1990,4F,Pinang Ranti - Pulo Gadung,0.0,B03325P,SD Jatinegara Kaum,-6.19781,106.90496,46,2023-04-17 05:53:19,B02848P,Pintu Kawasan 2,-6.1896,106.90629,49.0,2023-04-17 06:21:57,3500.0
PLEQ663B5S96RR,3528429476454085,dki,Tgk. Gawati Hardiansyah,M,1976,1P,Senen - Blok M,1.0,B05624P,Taman Mataram,-6.232899,106.80053,2,2023-04-17 05:02:30,B03314P,MH Thamrin 2,-6.188238,106.82277,16.0,2023-04-17 05:41:02,3500.0
RGTU545C2G11NB,4575486841940,online,Zalindra Rahmawati,M,1987,JAK.25,Kp. Rambutan - Kalisari,0.0,B03557P,Sbr. Gg. Rezeki Cijantung,-6.32655,106.85576,23,2023-04-17 05:07:27,B00423P,Gg. Bidan Baru,-6.327013,106.85027,29.0,2023-04-17 06:04:47,0.0
QMLD302F3V76KS,4120255279087511,dki,"Prima Simanjuntak, S.I.Kom",M,1987,B21,Bekasi Timur - Cawang,0.0,B05768P,Tol Bekasi Timur 1,-6.263808,107.01671,11,2023-04-17 06:34:14,P00297,BNN LRT,-6.245863,106.871143,13.0,2023-04-17 07:21:23,3500.0
IBTG758H2W37LY,4015639837568333411,brizzi,Karimah Salahudin,F,1992,13,Ciledug - Tendean,1.0,P00259,Tirtayasa,-6.239207,106.80777,2,2023-04-17 05:32:33,P00043,Cipulir,-6.237818,106.76541,8.0,2023-04-17 06:29:14,3500.0
OVRR794F4I90HE,180032476190454,emoney,"R.A. Farhunnisa Firmansyah, M.Pd",F,1996,6B,Ragunan - MH Thamrin via Semanggi,1.0,P00261,Tosari,-6.196892,106.82309,2,2023-04-17 05:46:24,P00085,Jati Padang,-6.285431,106.82626,12.0,2023-04-17 06:36:41,3500.0
